Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlpb,eduunmp,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icwhct,iorgact,isco08,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
rlgblg,3.411620421321273e-07,1.2555316989743591e-05,2.1380218469437226e-06,2.150244892603703e-05,0.0,1.916270014060352e-06,1.826696073609915e-05,3.1016498275537432e-06,0.0,6.591910247960752e-06,9.28798499751884e-06,1.1421479221428584e-07,0.0,0.0,0.0,2.9385870856234397e-06,0.0002338717247668,0.0001394806992217,3.70877784801722e-06,9.657436548380649e-07,0.0,7.308712209477636e-06,0.0,0.0,8.679605839655344e-06,6.573887254158506e-06,3.6425621379528856e-06,8.623051690502693e-06,8.912052329627666e-07,7.361017291059086e-07,0.0,9.739568906029846e-07,1.8222756210244808e-06,6.563518145539004e-06,0.0,0.0,3.284158278652684e-05,0.0,1.068364123985481e-05,4.9046689106168644e-08,1.5407681585981292e-05,1.7706983370887384e-05,2.244905029237871e-05,2.73184857243433e-06,3.4936997999380576e-06,4.399001193789639e-05,7.777393122834486e-05,1.2683346891825752e-07,1.3033327064273634e-06,9.173902113328356e-06,2.660649732750357e-06,0.0,0.0,0.0,9.064361936943478e-07,1.2322039481706848e-05,1.4916784295863535e-05,4.8850352205744185e-05,5.294488409752246e-05,2.600041737832576e-06,0.0,0.0,4.785125472198364e-06,3.2291911648850805e-06,1.3805365623788206e-05
rlgblge,2.083058756712351e-07,1.3077263464988531e-05,1.4095069416208534e-06,6.374744122386863e-06,0.0,0.0003863189018196,0.001257020983459,2.6699261498694937e-05,9.589194371117149e-06,4.062487555142205e-05,2.3521629336911286e-07,8.984494027094751e-06,0.0,0.0,0.0,6.78804215008138e-05,3.399957091290296e-05,3.164543773782065e-06,0.0,1.4735519653755348e-05,1.0515411470936603e-06,0.0001582676312043,0.0,0.0,3.321001071350325e-05,5.754685417612031e-05,3.1889654420205545e-05,0.0002778986200496,1.514227835475342e-05,4.395484386514913e-05,0.0,7.87782791222241e-07,4.440182897297856e-05,2.248210860295599e-06,0.0,0.0,0.0002379440595954,1.4099919401880983e-06,0.0032589337510826,4.7510014998850075e-08,0.0015147656461853,0.0024896435432391,6.197926836816963e-05,6.37814767470436e-06,1.5700425765682732e-05,,7.777393122834486e-05,0.0002304648931083,4.679366255674121e-05,3.780516116426848e-05,2.4492019616200524e-07,1.9815735195942347e-08,1.1702091252871713e-06,0.0,6.901592453199077e-06,2.803735169454399e-06,2.560816796049052e-05,4.122353926733992e-06,0.0001963778942375,6.594153932216178e-07,1.4636695656480628e-07,1.7608768489206965e-06,0.0003674026583191,6.922772529454944e-05,0.0001776636156089146
dscrgrp,0.0,0.0,1.329480123190575e-07,4.227193259289901e-06,1.7868927884820154e-06,0.0003695027307554,6.90403503011965e-05,7.879117784741835e-05,4.268390335397999e-06,6.117760309937764e-05,0.0,1.1424580630994755e-07,0.0,0.0,0.0,0.0046459249453077,1.7747157992203026e-06,1.1676138724214344e-06,0.0,4.57762920589934e-06,8.369040310584854e-07,0.0002326780179397,2.926569600706068e-07,3.0412990303894535e-05,6.155837943642509e-05,8.034269775137787e-05,0.0041676238655469,0.004487280641755,0.0024831428621862,0.0037972481830037,0.0,0.0,2.2294738030904948e-05,0.0,0.0011038380410823,1.7868656007955805e-05,3.979556985512598e-05,0.0016831796942114,1.535393822437573e-05,0.0,6.107424332008932e-05,7.360763367466469e-05,0.025292256308113,0.000185917125952,0.0004551979603085,6.208552363121676e-05,8.512196324415122e-05,0.0006160658155471,0.0001518722884157,8.852088316053349e-05,1.8410186159904772e-06,0.0011113227032297,8.562375325180937e-06,1.807045901509361e-06,1.5203927106398748e-05,0.0009721872684876,0.0003960714974697,0.0029761287598199,0.0077234495940586,0.0003219008505986,1.750264225310404e-06,0.0,0.0003246397798509,0.0001028829459932,0.0010077453445119745
dscrage,9.702748149165364e-06,0.0,3.4768376376928026e-06,6.2241451790767005e-06,0.0,1.1026801319828594e-06,3.474312506588052e-06,4.941960260932859e-05,4.799907457456491e-06,5.095302297677488e-05,1.973113113897812e-06,3.373773698981286e-06,6.322779484221313e-06,0.0,0.0,7.568386719713639e-06,7.712932415866891e-06,0.0,1.6237670025292592e-06,4.13265848472084e-07,1.600254575302036e-05,8.638786490646761e-06,0.0,0.0,5.38749184116468e-05,6.748837756300597e-05,7.097040336732622e-06,1.083620825591711e-05,7.828624052904203e-06,3.3953153537928817e-06,0.0,3.284792706502152e-07,5.199319030808605e-07,4.246363113105863e-06,1.696536913348956e-06,0.0,5.227579029291091e-05,2.7207904684526605e-05,1.4216264104732667e-05,0.0,8.106192080478498e-06,9.528678138671818e-06,3.4967830145758584e-05,2.35639373848247e-06,1.7250964964781622e-06,4.988024318594365e-05,4.922438250137997e-05,2.176272655054025e-05,8.123002889980337e-06,6.570346763590258e-05,2.3821377796040905e-07,5.2416607271685245e-06,0.0,1.2326142018398776e-05,6.492988622881379e-07,7.000835429772682e-05,3.02908048908697e-06,1.8822427023329628e-06,3.5819507913950736e-05,5.379637488872293e-06,5.443231650973365e-06,1.7781690048413985e-06,1.7948453652807026e-07,8.712200459839912e-06,1.306030623008368e-05
dscrgnd,0.0,0.0,0.0,2.3552775571147546e-07,0.0,6.094927477440606e-07,8.688551165214749e-07,1.91353156037927e-06,0.0,1.8574414097385797e-06,0.0,8.807385131234012e-07,8.252135752288558e-07,0.0,0.0,1.187115629647447e-05,0.0,8.908702315049566e-07,0.0,0.0,0.0,2.6441134331174247e-06,2.2629808701840013e-07,0.0,9.193150463478906e-07,2.0950224153685364e-06,8.206217668540065e-06,2.897487559464388e-06,1.7799244724305373e-07,7.770090969778961e-06,0.0,0.0,1.5967547549943268e-07,6.898865448604412e-06,0.0,0.0,2.175332847646201e-06,0.0,3.061986677647223e-05,6.892510974669582e-08,3.474233250981353e-06,7.965252175593041e-08,1.446582008611379e-07,0.0,0.0,1.8404457261455269e-06,8.709931005057723e-07,0.0,1.750847589774954e-06,5.36345391851049e-07,3.305076518930297e-07,3.100625360621263e-07,0.0,0.0,1.4672938140160135e-06,1.5413413015643787e-05,3.534615052849843e-07,1.8822427023329628e-06,3.5819507913950736e-05,0.0,0.0,0.0,0.0,4.846096752763477e-07,2.337036016993905e-06
lnghom1,0.0,0.0,2.2331673926692936e-06,0.0,0.0,0.000184638268092,0.0,0.0001230820740316,0.0,0.0001760835532015,0.0,2.051144100967467e-06,0.0,1.525138589812333e-06,0.0,0.0,0.0,0.0,1.329267810601541e-06,0.0,0.0,1.9349280067359055e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.183368878777583e-05,0.0,0.0,5.208181261597711e-07,2.9232001758559506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082204847565801e-05,0.0,0.0001945601485868,1.219860661825054e-05,0.0,0.0,5.814195674303066e-05,1.8661439358433925e-05,0.0,0.0,1.1770204207063245e-07,1.6488365339331883e-06,0.0,0.0,0.0,5.7933065841859407e-08,0.0,0.0,1.7709144621311985e-07,0.0,2.718150613052896e-07,2.0753215628718776e-06,1.341675448979271e-06,0.0,1.4093015264099894e-05
blgetmg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277924882545951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817142420944484e-05,1.7774827808799003e-05,3.852012918174332e-05,1.2744274558353622e-05,0.0,4.4889780654390845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4403167529387656e-08,0.0,0.0,0.0,0.0,0.0,5.368626479715376e-07,0.0,0.0,2.2949827959968738e-07,0.0,0.0,4.673407153843209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.538651723726153e-06,4.464718346137424e-05,1.103226192150142e-06,0.0,0.0,0.0,0.0,4.4253477860322e-06
mocntr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.423088148804432e-07,0.0,0.0,0.0,0.0,0.0,1.0726283142689894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158922182899901e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2654870953301365e-05,2.586977808222653e-05,0.0,0.0,0.0,0.0,0.0,6.289918497338644e-07
gvrfgap,4.046638205857193e-06,9.874368818727018e-07,8.225226843651069e-07,4.123950388118861e-07,0.0,5.132052957897192e-06,6.639794647336419e-06,7.782581787178275e-07,0.0,1.3420257675855357e-06,5.251845231459242e-07,0.0,0.0,0.0,3.42716275426168e-06,4.053655009024701e-05,1.096418514761936e-05,0.0,2.22110688303987e-06,7.27794769531893e-07,9.723451667928486e-07,5.443272118560716e-07,0.0,0.0,1.3967855360058595e-06,7.117172073843824e-07,3.144597217475184e-05,3.97090985473821e-05,0.0,6.473026752831054e-06,0.0,2.6250366078402086e-06,7.247258816667036e-07,0.0,0.0,0.0,2.0923598807598167e-06,0.0,2.5117940320605885e-05,0.0,2.494067950620503e-06,9.131637036070553e-06,1.1323576708590734e-05,4.159914950464008e-06,0.0,5.025801142690746e-05,4.237041611523007e-05,7.639818998640747e-07,3.334657099960209e-06,2.2670725643754858e-06,2.2992812414650505e-06,0.0,0.0,0.0,3.994910143647101e-06,6.386483320548783e-06,1.8886107056971424e-06,1.2654870953301365e-05,2.586977808222653e-05,0.0,0.0,0.0,2.1302292199364485e-06,2.9856981356087475e-06,5.854525646448135e-06
elgcoal,0.0001572443843169,4.601781951606618e-05,0.0038709517011259,3.308493751129148e-05,3.161982654111766e-05,5.123112837771444e-05,0.0002571918762601,7.558836341560279e-06,7.994071441434422e-05,4.835736073719007e-05,3.937192837504872e-05,,0.0001491460461395,8.154309933995593e-06,7.847515004844071e-05,3.375959079496036e-05,7.08144760576957e-05,0.0016572057566505,0.0001160124572133,5.458003110557716e-05,0.0041105761983363,0.0001073036154096,4.572908744042169e-06,0.004159828791616,2.561494783941717e-05,1.0062730667195738e-05,9.681831838654384e-06,3.652065273326705e-05,2.4470228062128e-05,1.4242233940188776e-05,4.901148598311242e-05,9.912800771357465e-06,5.724349953530109e-05,1.705595938825762e-05,0.0003061268941057,9.354127496177777e-06,8.899917715993662e-05,0.0004144245458777,0.0002971208765094,3.6389512841931453e-08,0.0002359550632819,0.0001415515231164,1.2046181692517944e-05,4.159914950464008e-06,0.0,0.000326369224461,0.0002747872047396,0.0063968591826727,0.0001072197425727,2.292367874791917e-05,3.428304222742743e-08,0.0001158958436862,0.014565755828493,2.0462174426520236e-05,0.0001643053095747,0.0034487990869705,7.704464585512717e-05,2.499143672213292e-05,1.206020551264298e-05,0.0001652336319874,6.16846820195391e-05,3.948014164082526e-05,7.044139465417512e-06,1.06729370162245e-05,0.0006790192744386577
elgnuc,4.574975141676245e-05,3.0647483384819133e-06,6.6787184734313385e-06,4.538192534386097e-06,6.410607576790946e-05,6.693359538521595e-06,4.002481994778879e-05,5.263379719933442e-05,9.365974472750126e-05,9.68470198676478e-05,5.9310498023588094e-05,0.0010346135330163,6.34423853454046e-06,8.154309933995593e-06,,5.034119158221061e-05,8.353515420036369e-05,1.3031787013379666e-06,1.9981637323615263e-06,5.688211717964948e-05,0.0002376736409295,0.0001073036154096,1.177850707582872e-05,0.0,6.022291102381792e-05,8.316801409783464e-05,6.121650002032524e-05,5.646934345790309e-05,2.977249445795824e-05,2.340376616636009e-05,0.0012593378255083,8.996035029567108e-05,0.0001846107433778,2.696671842744783e-06,5.914576769977751e-06,7.987829347434757e-07,1.1698152833145725e-05,2.0035120067565386e-06,0.0062005618017377,1.653798808591451e-06,9.750803619825956e-05,1.5682395883667502e-05,3.66546253604954e-05,3.841913862546311e-05,9.86129977365009e-05,9.076858540710029e-05,0.0001649145830248,0.0006044843046172,4.700984021445746e-05,5.990272583695972e-05,3.683372129877946e-05,3.5731991063350823e-06,0.005808003133831,2.7488463696066155e-05,0.0043005834540564,0.0001111224491852,8.162168065707767e-05,5.188599460719688e-05,0.0001087408537823,1.4075211345046503e-05,0.0001152062676226,2.723096966959396e-06,1.119086103955156e-05,1.06729370162245e-05,0.00035054606632676686
elgwind,4.065186977209499e-05,8.075213169770175e-07,6.6787184734313385e-06,4.538192534386097e-06,6.410607576790946e-05,6.693359538521595e-06,0.0004958168731488,5.5253004574903954e-05,2.809531836619996e-05,7.617324675974928e-05,2.2936284850780755e-06,0.0028189731923033,0.0026581207041399,3.278445124773657e-05,0.0029105399694677,5.034119158221061e-05,8.353515420036369e-05,5.612355807344931e-05,1.9981637323615263e-06,1.939014885437586e-05,9.70962947645632e-06,0.0001452554582248,1.177850707582872e-05,0.0,5.1962376121078654e-05,8.316801409783464e-05,6.121650002032524e-05,5.646934345790309e-05,2.977249445795824e-05,2.340376616636009e-05,0.00010809197488,8.996035029567108e-05,3.440955364938375e-05,2.696671842744783e-06,9.44343958014624e-05,3.008154817565068e-06,8.17413647807572e-05,2.0035120067565386e-06,0.0003106332384092,1.5028822296534537e-05,0.0004159767534262,0.0003461181975065,3.66546253604954e-05,3.841913862546311e-05,9.86129977365009e-05,8.457712565163989e-05,6.863614048194887e-05,0.0001236317452293,0.0001496592303699,3.241756956645221e-05,3.683372129877946e-05,3.5731991063350823e-06,8.172944182258052e-05,2.7488463696066155e-05,2.237434518733582e-06,2.5966622215962712e-05,8.162168065707767e-05,0.0008695910735675,0.0040311582462047,1.4075211345046503e-05,0.0001152062676226,2.723096966959396e-06,1.1205053156097092e-05,0.0001172068103069,0.00027254653619777826
elgbio,0.0017141094548611,0.0016272270042017,0.0007522664638062,0.0017737437914316,0.0012451170113603,0.0001526989461313,0.0002951129578224,0.0011386093369544,0.0023770785348201,0.0007019955689967,,2.4341810526752816e-06,2.2640369812948683e-06,4.727442623159495e-05,3.233199939349187e-05,0.000822250314991,0.0016220556625389,0.000120722042728,0.0035618068381483,0.0003944667824799,2.3321957661701197e-05,0.0192973142673466,0.0026199276783417,0.0003336107730144,0.0008207781348088,0.0007129940737924,0.0008021810121925,0.0019944655957899,0.0006914451164106,0.0007693104225023,0.0006290458791141,0.0027537003677781,0.0005886461773586,0.003241071156577,0.0007528871741479,0.0004988730432348,0.0004847740125616,0.000232776740167,0.0005068622111955,5.168015474616185e-06,0.0003476191664118,0.0004547249194409,6.029308696514558e-06,0.0024828554563355,0.0063438349133848,0.0003167703357633,0.0001977277214833,0.0015462375814562,0.0310355088024247,0.0007335659889552,0.006568354072098,0.0015054030732502,0.0020777900677114,0.0025542611413805,0.0035289014707236,0.0003133903481412,0.0012216774117868,0.0008695910735675,0.0040311582462047,0.0009753286088645,0.0014748695868794,0.0008126750135943,0.0014441425521337,2.9983906022762488e-05,0.0020161130147795534
wrenexp,0.0003768503964142,0.0002221233859083,0.0003014751393848,0.0001811422341328,0.0007930725452013,0.0001526989461313,1.6042564423080143e-05,0.0005784044926639,0.0003517743344287,0.0004597345025325,0.0112334119365801,0.0080359200572911,0.0143295945885802,0.0105557342564233,0.007435501634166,1.1708383914536198e-05,5.286674060181085e-05,0.000120722042728,0.0035618068381483,0.0003944667824799,4.803803826419712e-05,5.786504284899471e-05,0.0002804544490442,0.0,0.0005888849087922,0.0003505273771086,2.613701792113892e-05,0.0001014921876023,0.0002369839940073,4.68465732104533e-05,8.95611547188e-05,3.550008253454332e-05,0.0003175679123539,2.336264176441293e-05,2.5332502756931228e-05,3.363260622861679e-06,4.813576077037651e-05,2.2846462106029783e-05,0.000612919775072,2.5535879822175515e-05,1.570529081953234e-06,2.2988022510479487e-05,4.701260344986577e-05,5.368626479715376e-07,0.0,3.080419602187851e-05,8.337665353157015e-06,0.0001891675689045,6.528617724079523e-05,0.0003978701700252,0.0002837532427331,0.0001560145212706,4.651399591341818e-05,0.0001812647377166,4.1136299357708985e-05,0.0003133903481412,0.0003045260264083,0.0008695910735675,0.0040311582462047,0.0001467406010085,0.0005380291110031,0.0001975008746624,0.0001749328382789,5.9473312051835474e-05,0.0010970938413595189
wrtcfl,1.144367918030483e-05,1.5370319469713798e-06,0.0001236598641227,5.196382750221386e-06,6.30840880315752e-06,2.510068111387576e-05,7.023625528057002e-05,4.6987996881091465e-05,1.4782489171119035e-05,6.778007715110833e-05,1.9067940082454333e-06,2.900401566030838e-05,9.183197734811026e-07,3.052195642285588e-06,0.0,8.545979478937843e-06,8.791120324394704e-05,7.128035533744177e-07,0.0,2.308600590768636e-06,1.216831933014887e-06,3.0041477319211404e-05,0.0,0.0,0.000103872926736,9.910751207868864e-05,1.317889912506607e-06,4.2453906176319246e-05,9.356259422786948e-06,1.620581616365909e-05,0.0,1.6032415031705518e-06,6.683052285005868e-05,8.938651883123719e-06,5.715876176291383e-06,1.8017904248776424e-06,3.651804472986161e-05,1.4214883524828044e-07,9.204437114451133e-05,8.96058743858157e-08,3.404950970202565e-05,3.972784484050334e-05,2.1353667223945536e-06,6.734669773196044e-06,3.2156299769363217e-06,3.689033311381884e-05,4.722811055446484e-05,0.0,3.110383523371856e-05,0.0001244208176439,1.9115955272154606e-06,1.002306942876431e-06,7.666726123884855e-06,2.2675278737453675e-06,3.7956366481496416e-06,5.021532146380912e-05,2.416891360039048e-06,4.832676312637479e-05,4.2673267762469006e-05,3.352696579304184e-06,2.343898732465478e-05,0.0,1.6034442271741066e-06,3.550611715793422e-05,2.4598953924918332e-05
clmchng,0.0001855537928009,0.0002367164233025,1.2511910705286476e-06,0.0001045863370415,0.0001724189749094,2.510068111387576e-05,7.023625528057002e-05,1.4381939698252778e-05,9.454814689229882e-05,1.4118372583545905e-06,0.0007426413792814,0.0001814613845779,0.0003737839220141,0.000310261447239,0.0004520831026471,2.2307127373791763e-05,2.8717484472081257e-05,8.811108466636688e-08,0.0005001723770939,2.209831738726588e-05,7.499781424470021e-07,3.0041477319211404e-05,0.0008059393219098,0.0,1.8745111998120208e-05,9.910751207868864e-05,2.0216685175716092e-05,1.55826452296263e-05,9.795635869837243e-06,1.3461488866515849e-05,0.0,0.0003328990237843,9.91986079889096e-06,0.0004386490964834,0.0001296752567612,2.905997161703704e-07,3.651804472986161e-05,0.0,9.204437114451133e-05,1.6728408380089188e-06,3.404950970202565e-05,3.972784484050334e-05,4.4996680033454746e-05,6.734669773196044e-06,0.0002945919446037,3.689033311381884e-05,4.722811055446484e-05,2.665013931600024e-07,3.110383523371856e-05,0.0001244208176439,0.0005527346419329,0.0001630419333514,7.50249358000511e-05,0.0002519211031625,8.386707506139642e-05,1.737123779319339e-05,8.791967742493824e-06,0.0001129778394316,0.0001273302408563,2.3041466597639305e-05,2.343898732465478e-05,4.763266938866882e-05,1.9775399761487727e-05,2.2686100367630157e-05,0.00012163710982577421
lkredcc,7.232264088403505e-06,0.0002367164233025,6.348584701534776e-05,5.196382750221386e-06,6.30840880315752e-06,0.0001682914429626,8.523082247248551e-05,1.2329237199457208e-05,1.6693367352055924e-05,3.813804467165492e-05,2.265182025154276e-05,6.220566951454209e-05,0.0004248081125128,2.561762458490315e-05,0.000460147086325,2.5242112081014527e-05,0.0001783541935002,6.641871285908479e-08,7.296352052745253e-05,1.958773983743886e-07,0.0002376736409295,3.380952783423294e-05,0.0051605469594287,1.9497874973521707e-06,1.4881756810422352e-05,1.9999773977990937e-05,2.8255293653911293e-05,5.646934345790309e-05,9.549551572488382e-06,2.340376616636009e-05,9.321444498832344e-07,0.0061821413462857,3.440955364938375e-05,,3.865050877678039e-05,5.815033058027848e-06,1.0702694288277732e-05,2.0035120067565386e-06,0.0001229338744864,0.0023876557123477,3.706762448974107e-05,0.0007769177669091,1.2117330242555654e-05,6.442255285899596e-05,1.0977269802747587e-05,8.457712565163989e-05,6.863614048194887e-05,0.0006044843046172,3.778617715392909e-05,5.448564872275793e-06,4.868294677453491e-06,8.169611893678802e-05,5.9197539837480784e-05,1.9784752643141854e-05,5.005079921551604e-05,1.8242611856029173e-05,8.162168065707767e-05,5.495718772932299e-05,0.000473595451282,2.49022479902608e-05,2.4845143182411284e-05,2.766886991479879e-06,1.119086103955156e-05,7.570182858827353e-05,0.0003011034082287502
